construct_id,idr_seq_name,gfp_label,gfp_tag,Z_gfp,topology,N_idr,N_construct,ncpr_idr,fcr_idr,kappa_idr,nu_idr_free,linker,linker_len,fasta_path
P01160_1_151__GFPp5__Ctail,P01160_1_151,GFP+5,GFPp5,5,Ctail,151,366,-0.0132450331125827,0.2251655629139073,0.2198517867554093,0.488,,0,individual/P01160_1_151__GFPp5__Ctail.fasta
P01160_1_151__GFPm15__Ntail,P01160_1_151,GFP-15,GFPm15,-15,Ntail,151,366,-0.0132450331125827,0.2251655629139073,0.2198517867554093,0.488,,0,individual/P01160_1_151__GFPm15__Ntail.fasta
P01160_1_151__GFPm15__Ctail,P01160_1_151,GFP-15,GFPm15,-15,Ctail,151,366,-0.0132450331125827,0.2251655629139073,0.2198517867554093,0.488,,0,individual/P01160_1_151__GFPm15__Ctail.fasta
Q9UN67_663_800__GFPp15__Ntail,Q9UN67_663_800,GFP+15,GFPp15,15,Ntail,138,353,-0.0144927536231884,0.1739130434782608,0.2250540937168846,0.503,,0,individual/Q9UN67_663_800__GFPp15__Ntail.fasta
Q9UN67_663_800__GFPp15__Ctail,Q9UN67_663_800,GFP+15,GFPp15,15,Ctail,138,353,-0.0144927536231884,0.1739130434782608,0.2250540937168846,0.503,,0,individual/Q9UN67_663_800__GFPp15__Ctail.fasta
Q9UN67_663_800__GFPp5__Ntail,Q9UN67_663_800,GFP+5,GFPp5,5,Ntail,138,353,-0.0144927536231884,0.1739130434782608,0.2250540937168846,0.503,,0,individual/Q9UN67_663_800__GFPp5__Ntail.fasta
Q9UN67_663_800__GFPp5__Ctail,Q9UN67_663_800,GFP+5,GFPp5,5,Ctail,138,353,-0.0144927536231884,0.1739130434782608,0.2250540937168846,0.503,,0,individual/Q9UN67_663_800__GFPp5__Ctail.fasta
Q9UN67_663_800__GFPm15__Ntail,Q9UN67_663_800,GFP-15,GFPm15,-15,Ntail,138,353,-0.0144927536231884,0.1739130434782608,0.2250540937168846,0.503,,0,individual/Q9UN67_663_800__GFPm15__Ntail.fasta
Q9UN67_663_800__GFPm15__Ctail,Q9UN67_663_800,GFP-15,GFPm15,-15,Ctail,138,353,-0.0144927536231884,0.1739130434782608,0.2250540937168846,0.503,,0,individual/Q9UN67_663_800__GFPm15__Ctail.fasta
Q70Z44_276_412__GFPp15__Ntail,Q70Z44_276_412,GFP+15,GFPp15,15,Ntail,137,352,-0.0145985401459854,0.1167883211678832,0.1873335286049042,0.518,,0,individual/Q70Z44_276_412__GFPp15__Ntail.fasta
Q70Z44_276_412__GFPp15__Ctail,Q70Z44_276_412,GFP+15,GFPp15,15,Ctail,137,352,-0.0145985401459854,0.1167883211678832,0.1873335286049042,0.518,,0,individual/Q70Z44_276_412__GFPp15__Ctail.fasta
Q70Z44_276_412__GFPp5__Ntail,Q70Z44_276_412,GFP+5,GFPp5,5,Ntail,137,352,-0.0145985401459854,0.1167883211678832,0.1873335286049042,0.518,,0,individual/Q70Z44_276_412__GFPp5__Ntail.fasta
Q70Z44_276_412__GFPp5__Ctail,Q70Z44_276_412,GFP+5,GFPp5,5,Ctail,137,352,-0.0145985401459854,0.1167883211678832,0.1873335286049042,0.518,,0,individual/Q70Z44_276_412__GFPp5__Ctail.fasta
Q70Z44_276_412__GFPm15__Ntail,Q70Z44_276_412,GFP-15,GFPm15,-15,Ntail,137,352,-0.0145985401459854,0.1167883211678832,0.1873335286049042,0.518,,0,individual/Q70Z44_276_412__GFPm15__Ntail.fasta
Q70Z44_276_412__GFPm15__Ctail,Q70Z44_276_412,GFP-15,GFPm15,-15,Ctail,137,352,-0.0145985401459854,0.1167883211678832,0.1873335286049042,0.518,,0,individual/Q70Z44_276_412__GFPm15__Ctail.fasta
P11308_1_133__GFPp15__Ntail,P11308_1_133,GFP+15,GFPp15,15,Ntail,133,348,-0.0150375939849624,0.2105263157894736,0.1756229793433809,0.534,,0,individual/P11308_1_133__GFPp15__Ntail.fasta
P11308_1_133__GFPp15__Ctail,P11308_1_133,GFP+15,GFPp15,15,Ctail,133,348,-0.0150375939849624,0.2105263157894736,0.1756229793433809,0.534,,0,individual/P11308_1_133__GFPp15__Ctail.fasta
P11308_1_133__GFPp5__Ntail,P11308_1_133,GFP+5,GFPp5,5,Ntail,133,348,-0.0150375939849624,0.2105263157894736,0.1756229793433809,0.534,,0,individual/P11308_1_133__GFPp5__Ntail.fasta
P11308_1_133__GFPp5__Ctail,P11308_1_133,GFP+5,GFPp5,5,Ctail,133,348,-0.0150375939849624,0.2105263157894736,0.1756229793433809,0.534,,0,individual/P11308_1_133__GFPp5__Ctail.fasta
P11308_1_133__GFPm15__Ntail,P11308_1_133,GFP-15,GFPm15,-15,Ntail,133,348,-0.0150375939849624,0.2105263157894736,0.1756229793433809,0.534,,0,individual/P11308_1_133__GFPm15__Ntail.fasta
P11308_1_133__GFPm15__Ctail,P11308_1_133,GFP-15,GFPm15,-15,Ctail,133,348,-0.0150375939849624,0.2105263157894736,0.1756229793433809,0.534,,0,individual/P11308_1_133__GFPm15__Ctail.fasta
Q9NZR4_233_365__GFPp15__Ntail,Q9NZR4_233_365,GFP+15,GFPp15,15,Ntail,133,348,-0.0225563909774436,0.2180451127819548,0.1683121089860618,0.524,,0,individual/Q9NZR4_233_365__GFPp15__Ntail.fasta
Q9NZR4_233_365__GFPp15__Ctail,Q9NZR4_233_365,GFP+15,GFPp15,15,Ctail,133,348,-0.0225563909774436,0.2180451127819548,0.1683121089860618,0.524,,0,individual/Q9NZR4_233_365__GFPp15__Ctail.fasta
Q9NZR4_233_365__GFPp5__Ntail,Q9NZR4_233_365,GFP+5,GFPp5,5,Ntail,133,348,-0.0225563909774436,0.2180451127819548,0.1683121089860618,0.524,,0,individual/Q9NZR4_233_365__GFPp5__Ntail.fasta
Q9NZR4_233_365__GFPp5__Ctail,Q9NZR4_233_365,GFP+5,GFPp5,5,Ctail,133,348,-0.0225563909774436,0.2180451127819548,0.1683121089860618,0.524,,0,individual/Q9NZR4_233_365__GFPp5__Ctail.fasta
Q9NZR4_233_365__GFPm15__Ntail,Q9NZR4_233_365,GFP-15,GFPm15,-15,Ntail,133,348,-0.0225563909774436,0.2180451127819548,0.1683121089860618,0.524,,0,individual/Q9NZR4_233_365__GFPm15__Ntail.fasta
Q9NZR4_233_365__GFPm15__Ctail,Q9NZR4_233_365,GFP-15,GFPm15,-15,Ctail,133,348,-0.0225563909774436,0.2180451127819548,0.1683121089860618,0.524,,0,individual/Q9NZR4_233_365__GFPm15__Ctail.fasta
O00476_1_112__GFPp15__Ntail,O00476_1_112,GFP+15,GFPp15,15,Ntail,112,327,0.0178571428571428,0.1607142857142857,0.2356383062161007,0.533,,0,individual/O00476_1_112__GFPp15__Ntail.fasta
O00476_1_112__GFPp15__Ctail,O00476_1_112,GFP+15,GFPp15,15,Ctail,112,327,0.0178571428571428,0.1607142857142857,0.2356383062161007,0.533,,0,individual/O00476_1_112__GFPp15__Ctail.fasta
O00476_1_112__GFPp5__Ntail,O00476_1_112,GFP+5,GFPp5,5,Ntail,112,327,0.0178571428571428,0.1607142857142857,0.2356383062161007,0.533,,0,individual/O00476_1_112__GFPp5__Ntail.fasta
O00476_1_112__GFPp5__Ctail,O00476_1_112,GFP+5,GFPp5,5,Ctail,112,327,0.0178571428571428,0.1607142857142857,0.2356383062161007,0.533,,0,individual/O00476_1_112__GFPp5__Ctail.fasta
O00476_1_112__GFPm15__Ntail,O00476_1_112,GFP-15,GFPm15,-15,Ntail,112,327,0.0178571428571428,0.1607142857142857,0.2356383062161007,0.533,,0,individual/O00476_1_112__GFPm15__Ntail.fasta
O00476_1_112__GFPm15__Ctail,O00476_1_112,GFP-15,GFPm15,-15,Ctail,112,327,0.0178571428571428,0.1607142857142857,0.2356383062161007,0.533,,0,individual/O00476_1_112__GFPm15__Ctail.fasta
P13646_1_107__GFPp15__Ntail,P13646_1_107,GFP+15,GFPp15,15,Ntail,107,322,0.0186915887850467,0.0747663551401869,0.2176076744187791,0.477,,0,individual/P13646_1_107__GFPp15__Ntail.fasta
P13646_1_107__GFPp15__Ctail,P13646_1_107,GFP+15,GFPp15,15,Ctail,107,322,0.0186915887850467,0.0747663551401869,0.2176076744187791,0.477,,0,individual/P13646_1_107__GFPp15__Ctail.fasta
P13646_1_107__GFPp5__Ntail,P13646_1_107,GFP+5,GFPp5,5,Ntail,107,322,0.0186915887850467,0.0747663551401869,0.2176076744187791,0.477,,0,individual/P13646_1_107__GFPp5__Ntail.fasta
P13646_1_107__GFPp5__Ctail,P13646_1_107,GFP+5,GFPp5,5,Ctail,107,322,0.0186915887850467,0.0747663551401869,0.2176076744187791,0.477,,0,individual/P13646_1_107__GFPp5__Ctail.fasta
P13646_1_107__GFPm15__Ntail,P13646_1_107,GFP-15,GFPm15,-15,Ntail,107,322,0.0186915887850467,0.0747663551401869,0.2176076744187791,0.477,,0,individual/P13646_1_107__GFPm15__Ntail.fasta
P13646_1_107__GFPm15__Ctail,P13646_1_107,GFP-15,GFPm15,-15,Ctail,107,322,0.0186915887850467,0.0747663551401869,0.2176076744187791,0.477,,0,individual/P13646_1_107__GFPm15__Ctail.fasta
Q8NBZ0_68_244__GFPp15__Ntail,Q8NBZ0_68_244,GFP+15,GFPp15,15,Ntail,177,392,-0.0112994350282485,0.2146892655367231,0.3390369015006439,0.456,,0,individual/Q8NBZ0_68_244__GFPp15__Ntail.fasta
Q8NBZ0_68_244__GFPp15__Ctail,Q8NBZ0_68_244,GFP+15,GFPp15,15,Ctail,177,392,-0.0112994350282485,0.2146892655367231,0.3390369015006439,0.456,,0,individual/Q8NBZ0_68_244__GFPp15__Ctail.fasta
Q8NBZ0_68_244__GFPp5__Ntail,Q8NBZ0_68_244,GFP+5,GFPp5,5,Ntail,177,392,-0.0112994350282485,0.2146892655367231,0.3390369015006439,0.456,,0,individual/Q8NBZ0_68_244__GFPp5__Ntail.fasta
Q8NBZ0_68_244__GFPp5__Ctail,Q8NBZ0_68_244,GFP+5,GFPp5,5,Ctail,177,392,-0.0112994350282485,0.2146892655367231,0.3390369015006439,0.456,,0,individual/Q8NBZ0_68_244__GFPp5__Ctail.fasta
Q8NBZ0_68_244__GFPm15__Ntail,Q8NBZ0_68_244,GFP-15,GFPm15,-15,Ntail,177,392,-0.0112994350282485,0.2146892655367231,0.3390369015006439,0.456,,0,individual/Q8NBZ0_68_244__GFPm15__Ntail.fasta
Q8NBZ0_68_244__GFPm15__Ctail,Q8NBZ0_68_244,GFP-15,GFPm15,-15,Ctail,177,392,-0.0112994350282485,0.2146892655367231,0.3390369015006439,0.456,,0,individual/Q8NBZ0_68_244__GFPm15__Ctail.fasta
P78337_155_314__GFPp15__Ntail,P78337_155_314,GFP+15,GFPp15,15,Ntail,160,375,0.01875,0.06875,0.307028786651054,0.511,,0,individual/P78337_155_314__GFPp15__Ntail.fasta
P78337_155_314__GFPp15__Ctail,P78337_155_314,GFP+15,GFPp15,15,Ctail,160,375,0.01875,0.06875,0.307028786651054,0.511,,0,individual/P78337_155_314__GFPp15__Ctail.fasta
P78337_155_314__GFPp5__Ntail,P78337_155_314,GFP+5,GFPp5,5,Ntail,160,375,0.01875,0.06875,0.307028786651054,0.511,,0,individual/P78337_155_314__GFPp5__Ntail.fasta
P78337_155_314__GFPp5__Ctail,P78337_155_314,GFP+5,GFPp5,5,Ctail,160,375,0.01875,0.06875,0.307028786651054,0.511,,0,individual/P78337_155_314__GFPp5__Ctail.fasta
P78337_155_314__GFPm15__Ntail,P78337_155_314,GFP-15,GFPm15,-15,Ntail,160,375,0.01875,0.06875,0.307028786651054,0.511,,0,individual/P78337_155_314__GFPm15__Ntail.fasta
P78337_155_314__GFPm15__Ctail,P78337_155_314,GFP-15,GFPm15,-15,Ctail,160,375,0.01875,0.06875,0.307028786651054,0.511,,0,individual/P78337_155_314__GFPm15__Ctail.fasta
Q5GH73_1_134__GFPp15__Ntail,Q5GH73_1_134,GFP+15,GFPp15,15,Ntail,134,349,-0.0298507462686567,0.1940298507462686,0.3131985404559734,0.498,,0,individual/Q5GH73_1_134__GFPp15__Ntail.fasta
Q5GH73_1_134__GFPp15__Ctail,Q5GH73_1_134,GFP+15,GFPp15,15,Ctail,134,349,-0.0298507462686567,0.1940298507462686,0.3131985404559734,0.498,,0,individual/Q5GH73_1_134__GFPp15__Ctail.fasta
Q5GH73_1_134__GFPp5__Ntail,Q5GH73_1_134,GFP+5,GFPp5,5,Ntail,134,349,-0.0298507462686567,0.1940298507462686,0.3131985404559734,0.498,,0,individual/Q5GH73_1_134__GFPp5__Ntail.fasta
Q5GH73_1_134__GFPp5__Ctail,Q5GH73_1_134,GFP+5,GFPp5,5,Ctail,134,349,-0.0298507462686567,0.1940298507462686,0.3131985404559734,0.498,,0,individual/Q5GH73_1_134__GFPp5__Ctail.fasta
Q5GH73_1_134__GFPm15__Ntail,Q5GH73_1_134,GFP-15,GFPm15,-15,Ntail,134,349,-0.0298507462686567,0.1940298507462686,0.3131985404559734,0.498,,0,individual/Q5GH73_1_134__GFPm15__Ntail.fasta
Q5GH73_1_134__GFPm15__Ctail,Q5GH73_1_134,GFP-15,GFPm15,-15,Ctail,134,349,-0.0298507462686567,0.1940298507462686,0.3131985404559734,0.498,,0,individual/Q5GH73_1_134__GFPm15__Ctail.fasta
Q9Y336_333_463__GFPp15__Ntail,Q9Y336_333_463,GFP+15,GFPp15,15,Ntail,131,346,-0.0229007633587786,0.1908396946564885,0.318272755956222,0.522,,0,individual/Q9Y336_333_463__GFPp15__Ntail.fasta
Q9Y336_333_463__GFPp15__Ctail,Q9Y336_333_463,GFP+15,GFPp15,15,Ctail,131,346,-0.0229007633587786,0.1908396946564885,0.318272755956222,0.522,,0,individual/Q9Y336_333_463__GFPp15__Ctail.fasta
Q9Y336_333_463__GFPp5__Ntail,Q9Y336_333_463,GFP+5,GFPp5,5,Ntail,131,346,-0.0229007633587786,0.1908396946564885,0.318272755956222,0.522,,0,individual/Q9Y336_333_463__GFPp5__Ntail.fasta
Q9Y336_333_463__GFPp5__Ctail,Q9Y336_333_463,GFP+5,GFPp5,5,Ctail,131,346,-0.0229007633587786,0.1908396946564885,0.318272755956222,0.522,,0,individual/Q9Y336_333_463__GFPp5__Ctail.fasta
Q9Y336_333_463__GFPm15__Ntail,Q9Y336_333_463,GFP-15,GFPm15,-15,Ntail,131,346,-0.0229007633587786,0.1908396946564885,0.318272755956222,0.522,,0,individual/Q9Y336_333_463__GFPm15__Ntail.fasta
Q9Y336_333_463__GFPm15__Ctail,Q9Y336_333_463,GFP-15,GFPm15,-15,Ctail,131,346,-0.0229007633587786,0.1908396946564885,0.318272755956222,0.522,,0,individual/Q9Y336_333_463__GFPm15__Ctail.fasta
Q99581_138_238__GFPp15__Ntail,Q99581_138_238,GFP+15,GFPp15,15,Ntail,101,316,0.0,0.0396039603960396,0.4176301078246421,0.539,,0,individual/Q99581_138_238__GFPp15__Ntail.fasta
Q99581_138_238__GFPp15__Ctail,Q99581_138_238,GFP+15,GFPp15,15,Ctail,101,316,0.0,0.0396039603960396,0.4176301078246421,0.539,,0,individual/Q99581_138_238__GFPp15__Ctail.fasta
Q99581_138_238__GFPp5__Ntail,Q99581_138_238,GFP+5,GFPp5,5,Ntail,101,316,0.0,0.0396039603960396,0.4176301078246421,0.539,,0,individual/Q99581_138_238__GFPp5__Ntail.fasta
Q99581_138_238__GFPp5__Ctail,Q99581_138_238,GFP+5,GFPp5,5,Ctail,101,316,0.0,0.0396039603960396,0.4176301078246421,0.539,,0,individual/Q99581_138_238__GFPp5__Ctail.fasta
Q99581_138_238__GFPm15__Ntail,Q99581_138_238,GFP-15,GFPm15,-15,Ntail,101,316,0.0,0.0396039603960396,0.4176301078246421,0.539,,0,individual/Q99581_138_238__GFPm15__Ntail.fasta
Q99581_138_238__GFPm15__Ctail,Q99581_138_238,GFP-15,GFPm15,-15,Ctail,101,316,0.0,0.0396039603960396,0.4176301078246421,0.539,,0,individual/Q99581_138_238__GFPm15__Ctail.fasta
Q9NQZ8_1_132__GFPp15__Ntail,Q9NQZ8_1_132,GFP+15,GFPp15,15,Ntail,132,347,-0.0151515151515151,0.2878787878787879,0.1387423187359901,0.535,,0,individual/Q9NQZ8_1_132__GFPp15__Ntail.fasta
Q9NQZ8_1_132__GFPp15__Ctail,Q9NQZ8_1_132,GFP+15,GFPp15,15,Ctail,132,347,-0.0151515151515151,0.2878787878787879,0.1387423187359901,0.535,,0,individual/Q9NQZ8_1_132__GFPp15__Ctail.fasta
Q9NQZ8_1_132__GFPp5__Ntail,Q9NQZ8_1_132,GFP+5,GFPp5,5,Ntail,132,347,-0.0151515151515151,0.2878787878787879,0.1387423187359901,0.535,,0,individual/Q9NQZ8_1_132__GFPp5__Ntail.fasta
Q9NQZ8_1_132__GFPp5__Ctail,Q9NQZ8_1_132,GFP+5,GFPp5,5,Ctail,132,347,-0.0151515151515151,0.2878787878787879,0.1387423187359901,0.535,,0,individual/Q9NQZ8_1_132__GFPp5__Ctail.fasta
Q9NQZ8_1_132__GFPm15__Ntail,Q9NQZ8_1_132,GFP-15,GFPm15,-15,Ntail,132,347,-0.0151515151515151,0.2878787878787879,0.1387423187359901,0.535,,0,individual/Q9NQZ8_1_132__GFPm15__Ntail.fasta
Q9NQZ8_1_132__GFPm15__Ctail,Q9NQZ8_1_132,GFP-15,GFPm15,-15,Ctail,132,347,-0.0151515151515151,0.2878787878787879,0.1387423187359901,0.535,,0,individual/Q9NQZ8_1_132__GFPm15__Ctail.fasta
Q14315_2132_2260__GFPp15__Ntail,Q14315_2132_2260,GFP+15,GFPp15,15,Ntail,129,344,0.0387596899224806,0.2713178294573643,0.1279578172916065,0.504,,0,individual/Q14315_2132_2260__GFPp15__Ntail.fasta
Q14315_2132_2260__GFPp15__Ctail,Q14315_2132_2260,GFP+15,GFPp15,15,Ctail,129,344,0.0387596899224806,0.2713178294573643,0.1279578172916065,0.504,,0,individual/Q14315_2132_2260__GFPp15__Ctail.fasta
Q14315_2132_2260__GFPp5__Ntail,Q14315_2132_2260,GFP+5,GFPp5,5,Ntail,129,344,0.0387596899224806,0.2713178294573643,0.1279578172916065,0.504,,0,individual/Q14315_2132_2260__GFPp5__Ntail.fasta
Q14315_2132_2260__GFPp5__Ctail,Q14315_2132_2260,GFP+5,GFPp5,5,Ctail,129,344,0.0387596899224806,0.2713178294573643,0.1279578172916065,0.504,,0,individual/Q14315_2132_2260__GFPp5__Ctail.fasta
Q14315_2132_2260__GFPm15__Ntail,Q14315_2132_2260,GFP-15,GFPm15,-15,Ntail,129,344,0.0387596899224806,0.2713178294573643,0.1279578172916065,0.504,,0,individual/Q14315_2132_2260__GFPm15__Ntail.fasta
Q14315_2132_2260__GFPm15__Ctail,Q14315_2132_2260,GFP-15,GFPm15,-15,Ctail,129,344,0.0387596899224806,0.2713178294573643,0.1279578172916065,0.504,,0,individual/Q14315_2132_2260__GFPm15__Ctail.fasta
O75290_53_173__GFPp15__Ntail,O75290_53_173,GFP+15,GFPp15,15,Ntail,121,336,-0.024793388429752,0.2892561983471074,0.1038397800988289,0.531,,0,individual/O75290_53_173__GFPp15__Ntail.fasta
O75290_53_173__GFPp15__Ctail,O75290_53_173,GFP+15,GFPp15,15,Ctail,121,336,-0.024793388429752,0.2892561983471074,0.1038397800988289,0.531,,0,individual/O75290_53_173__GFPp15__Ctail.fasta
O75290_53_173__GFPp5__Ntail,O75290_53_173,GFP+5,GFPp5,5,Ntail,121,336,-0.024793388429752,0.2892561983471074,0.1038397800988289,0.531,,0,individual/O75290_53_173__GFPp5__Ntail.fasta
O75290_53_173__GFPp5__Ctail,O75290_53_173,GFP+5,GFPp5,5,Ctail,121,336,-0.024793388429752,0.2892561983471074,0.1038397800988289,0.531,,0,individual/O75290_53_173__GFPp5__Ctail.fasta
O75290_53_173__GFPm15__Ntail,O75290_53_173,GFP-15,GFPm15,-15,Ntail,121,336,-0.024793388429752,0.2892561983471074,0.1038397800988289,0.531,,0,individual/O75290_53_173__GFPm15__Ntail.fasta
O75290_53_173__GFPm15__Ctail,O75290_53_173,GFP-15,GFPm15,-15,Ctail,121,336,-0.024793388429752,0.2892561983471074,0.1038397800988289,0.531,,0,individual/O75290_53_173__GFPm15__Ctail.fasta
Q96MF2_142_252__GFPp15__Ntail,Q96MF2_142_252,GFP+15,GFPp15,15,Ntail,111,326,0.018018018018018,0.3243243243243243,0.1307561748228987,0.526,,0,individual/Q96MF2_142_252__GFPp15__Ntail.fasta
Q96MF2_142_252__GFPp15__Ctail,Q96MF2_142_252,GFP+15,GFPp15,15,Ctail,111,326,0.018018018018018,0.3243243243243243,0.1307561748228987,0.526,,0,individual/Q96MF2_142_252__GFPp15__Ctail.fasta
Q96MF2_142_252__GFPp5__Ntail,Q96MF2_142_252,GFP+5,GFPp5,5,Ntail,111,326,0.018018018018018,0.3243243243243243,0.1307561748228987,0.526,,0,individual/Q96MF2_142_252__GFPp5__Ntail.fasta
Q96MF2_142_252__GFPp5__Ctail,Q96MF2_142_252,GFP+5,GFPp5,5,Ctail,111,326,0.018018018018018,0.3243243243243243,0.1307561748228987,0.526,,0,individual/Q96MF2_142_252__GFPp5__Ctail.fasta
Q96MF2_142_252__GFPm15__Ntail,Q96MF2_142_252,GFP-15,GFPm15,-15,Ntail,111,326,0.018018018018018,0.3243243243243243,0.1307561748228987,0.526,,0,individual/Q96MF2_142_252__GFPm15__Ntail.fasta
Q96MF2_142_252__GFPm15__Ctail,Q96MF2_142_252,GFP-15,GFPm15,-15,Ctail,111,326,0.018018018018018,0.3243243243243243,0.1307561748228987,0.526,,0,individual/Q96MF2_142_252__GFPm15__Ctail.fasta
Q9UQR1_1_170__GFPp15__Ntail,Q9UQR1_1_170,GFP+15,GFPp15,15,Ntail,170,385,-0.0470588235294117,0.3176470588235294,0.248168844211711,0.459,,0,individual/Q9UQR1_1_170__GFPp15__Ntail.fasta
Q9UQR1_1_170__GFPp15__Ctail,Q9UQR1_1_170,GFP+15,GFPp15,15,Ctail,170,385,-0.0470588235294117,0.3176470588235294,0.248168844211711,0.459,,0,individual/Q9UQR1_1_170__GFPp15__Ctail.fasta
Q9UQR1_1_170__GFPp5__Ntail,Q9UQR1_1_170,GFP+5,GFPp5,5,Ntail,170,385,-0.0470588235294117,0.3176470588235294,0.248168844211711,0.459,,0,individual/Q9UQR1_1_170__GFPp5__Ntail.fasta
Q9UQR1_1_170__GFPp5__Ctail,Q9UQR1_1_170,GFP+5,GFPp5,5,Ctail,170,385,-0.0470588235294117,0.3176470588235294,0.248168844211711,0.459,,0,individual/Q9UQR1_1_170__GFPp5__Ctail.fasta
Q9UQR1_1_170__GFPm15__Ntail,Q9UQR1_1_170,GFP-15,GFPm15,-15,Ntail,170,385,-0.0470588235294117,0.3176470588235294,0.248168844211711,0.459,,0,individual/Q9UQR1_1_170__GFPm15__Ntail.fasta
Q9UQR1_1_170__GFPm15__Ctail,Q9UQR1_1_170,GFP-15,GFPm15,-15,Ctail,170,385,-0.0470588235294117,0.3176470588235294,0.248168844211711,0.459,,0,individual/Q9UQR1_1_170__GFPm15__Ctail.fasta
Q86Z20_350_511__GFPp15__Ntail,Q86Z20_350_511,GFP+15,GFPp15,15,Ntail,162,377,0.0246913580246913,0.2839506172839506,0.1816034934084761,0.514,,0,individual/Q86Z20_350_511__GFPp15__Ntail.fasta
Q86Z20_350_511__GFPp15__Ctail,Q86Z20_350_511,GFP+15,GFPp15,15,Ctail,162,377,0.0246913580246913,0.2839506172839506,0.1816034934084761,0.514,,0,individual/Q86Z20_350_511__GFPp15__Ctail.fasta
Q86Z20_350_511__GFPp5__Ntail,Q86Z20_350_511,GFP+5,GFPp5,5,Ntail,162,377,0.0246913580246913,0.2839506172839506,0.1816034934084761,0.514,,0,individual/Q86Z20_350_511__GFPp5__Ntail.fasta
Q86Z20_350_511__GFPp5__Ctail,Q86Z20_350_511,GFP+5,GFPp5,5,Ctail,162,377,0.0246913580246913,0.2839506172839506,0.1816034934084761,0.514,,0,individual/Q86Z20_350_511__GFPp5__Ctail.fasta
Q86Z20_350_511__GFPm15__Ntail,Q86Z20_350_511,GFP-15,GFPm15,-15,Ntail,162,377,0.0246913580246913,0.2839506172839506,0.1816034934084761,0.514,,0,individual/Q86Z20_350_511__GFPm15__Ntail.fasta
Q86Z20_350_511__GFPm15__Ctail,Q86Z20_350_511,GFP-15,GFPm15,-15,Ctail,162,377,0.0246913580246913,0.2839506172839506,0.1816034934084761,0.514,,0,individual/Q86Z20_350_511__GFPm15__Ctail.fasta
P57103_249_396__GFPp15__Ntail,P57103_249_396,GFP+15,GFPp15,15,Ntail,148,363,0.0135135135135135,0.3378378378378378,0.1893229090463652,0.502,,0,individual/P57103_249_396__GFPp15__Ntail.fasta
P57103_249_396__GFPp15__Ctail,P57103_249_396,GFP+15,GFPp15,15,Ctail,148,363,0.0135135135135135,0.3378378378378378,0.1893229090463652,0.502,,0,individual/P57103_249_396__GFPp15__Ctail.fasta
P57103_249_396__GFPp5__Ntail,P57103_249_396,GFP+5,GFPp5,5,Ntail,148,363,0.0135135135135135,0.3378378378378378,0.1893229090463652,0.502,,0,individual/P57103_249_396__GFPp5__Ntail.fasta
P57103_249_396__GFPp5__Ctail,P57103_249_396,GFP+5,GFPp5,5,Ctail,148,363,0.0135135135135135,0.3378378378378378,0.1893229090463652,0.502,,0,individual/P57103_249_396__GFPp5__Ctail.fasta
P57103_249_396__GFPm15__Ntail,P57103_249_396,GFP-15,GFPm15,-15,Ntail,148,363,0.0135135135135135,0.3378378378378378,0.1893229090463652,0.502,,0,individual/P57103_249_396__GFPm15__Ntail.fasta
P57103_249_396__GFPm15__Ctail,P57103_249_396,GFP-15,GFPm15,-15,Ctail,148,363,0.0135135135135135,0.3378378378378378,0.1893229090463652,0.502,,0,individual/P57103_249_396__GFPm15__Ctail.fasta
Q13561_67_212__GFPp15__Ntail,Q13561_67_212,GFP+15,GFPp15,15,Ntail,146,361,-0.0068493150684931,0.2808219178082192,0.1953513415977723,0.526,,0,individual/Q13561_67_212__GFPp15__Ntail.fasta
Q13561_67_212__GFPp15__Ctail,Q13561_67_212,GFP+15,GFPp15,15,Ctail,146,361,-0.0068493150684931,0.2808219178082192,0.1953513415977723,0.526,,0,individual/Q13561_67_212__GFPp15__Ctail.fasta
Q13561_67_212__GFPp5__Ntail,Q13561_67_212,GFP+5,GFPp5,5,Ntail,146,361,-0.0068493150684931,0.2808219178082192,0.1953513415977723,0.526,,0,individual/Q13561_67_212__GFPp5__Ntail.fasta
Q13561_67_212__GFPp5__Ctail,Q13561_67_212,GFP+5,GFPp5,5,Ctail,146,361,-0.0068493150684931,0.2808219178082192,0.1953513415977723,0.526,,0,individual/Q13561_67_212__GFPp5__Ctail.fasta
Q13561_67_212__GFPm15__Ntail,Q13561_67_212,GFP-15,GFPm15,-15,Ntail,146,361,-0.0068493150684931,0.2808219178082192,0.1953513415977723,0.526,,0,individual/Q13561_67_212__GFPm15__Ntail.fasta
Q13561_67_212__GFPm15__Ctail,Q13561_67_212,GFP-15,GFPm15,-15,Ctail,146,361,-0.0068493150684931,0.2808219178082192,0.1953513415977723,0.526,,0,individual/Q13561_67_212__GFPm15__Ctail.fasta
P20366_1_129__GFPp15__Ntail,P20366_1_129,GFP+15,GFPp15,15,Ntail,129,344,0.0155038759689922,0.2790697674418604,0.2282119379616977,0.476,,0,individual/P20366_1_129__GFPp15__Ntail.fasta
P20366_1_129__GFPp15__Ctail,P20366_1_129,GFP+15,GFPp15,15,Ctail,129,344,0.0155038759689922,0.2790697674418604,0.2282119379616977,0.476,,0,individual/P20366_1_129__GFPp15__Ctail.fasta
